asset_id,cycle,operational_setting_1,operational_setting_2,operational_setting_3,s2,s3,s4,s7,s8,s9,s11,s12,s14,s15,s17,s20,s21
AC-003,177,-0.0041,-0.0002,100.0,643.68,1601.21,1423.5,552.17,2388.13,9191.53,48.1,520.19,8249.86,8.5286,397,38.37,23.0336
AC-003,178,-0.001,0.0001,100.0,643.66,1606.5,1430.55,551.31,2388.19,9193.98,48.38,520.14,8253.84,8.5351,399,38.57,23.1323
AC-003,179,0.0012,0.0,100.0,643.51,1604.8,1428.23,551.91,2388.14,9197.52,48.09,519.53,8255.34,8.5056,398,38.4,22.9562
AC-004,1,0.0025,0.0005,100.0,642.6,1585.4,1402.85,553.97,2388.06,9051.1,47.29,521.94,8131.5,8.42,393,39.04,23.3814
AC-004,2,0.0002,-0.0004,100.0,642.45,1583.54,1410.36,554.62,2388.06,9048.41,47.35,521.7,8129.53,8.3999,391,39.02,23.4437
AC-004,3,-0.0025,-0.0,100.0,642.16,1586.59,1398.65,553.52,2388.08,9052.57,47.4,521.35,8131.24,8.415,391,38.96,23.3314
AC-004,4,0.0024,-0.0003,100.0,642.73,1583.96,1400.32,553.58,2388.08,9047.7,47.39,522.0,8132.9,8.4309,392,38.87,23.4338
AC-004,5,0.0012,-0.0002,100.0,642.11,1590.62,1399.42,552.91,2388.1,9046.98,47.26,521.35,8126.94,8.4164,393,38.91,23.2896
AC-004,6,0.0023,0.0005,100.0,642.46,1588.76,1407.78,553.12,2388.04,9048.78,47.18,521.9,8136.69,8.4313,392,38.94,23.3491
AC-004,7,-0.002,0.0002,100.0,642.26,1586.91,1404.44,554.42,2388.06,9053.53,47.45,521.96,8130.68,8.4372,393,38.87,23.4134
AC-004,8,0.0014,-0.0004,100.0,641.97,1584.18,1406.22,553.93,2388.05,9048.79,47.24,521.77,8134.3,8.4169,393,38.91,23.4044
AC-004,9,0.0059,0.0005,100.0,642.59,1584.78,1403.51,553.78,2388.06,9051.3,47.43,522.23,8132.18,8.388,393,38.88,23.3179
AC-004,10,0.0006,-0.0003,100.0,642.78,1586.0,1400.12,553.54,2388.06,9050.49,47.5,521.54,8131.5,8.4233,392,38.94,23.3154
AC-004,11,0.0034,0.0003,100.0,642.21,1588.75,1395.79,553.58,2388.07,9049.29,47.31,522.35,8130.08,8.4134,394,39.21,23.4153
AC-004,12,0.0014,-0.0001,100.0,642.63,1584.33,1403.67,554.39,2388.09,9053.08,47.35,521.77,8129.83,8.4208,394,38.93,23.2962
AC-004,13,-0.0018,0.0005,100.0,642.24,1587.74,1395.23,553.5,2388.06,9053.94,47.29,521.78,8127.22,8.433,392,38.87,23.3162
AC-004,14,-0.0019,0.0005,100.0,642.62,1583.38,1407.62,553.65,2388.05,9045.65,47.49,521.91,8134.1,8.4236,393,38.92,23.4073
AC-004,15,-0.0021,-0.0001,100.0,642.47,1592.08,1401.13,554.7,2388.03,9050.65,47.35,521.98,8132.16,8.4369,392,38.91,23.3439
AC-004,16,0.0014,-0.0001,100.0,642.17,1585.39,1409.84,554.72,2388.09,9049.49,47.3,521.66,8125.32,8.4203,393,39.04,23.313
AC-004,17,0.0014,0.0004,100.0,642.06,1587.82,1406.43,553.57,2388.1,9050.63,47.39,522.35,8129.65,8.4309,392,38.95,23.2397
AC-004,18,0.0002,-0.0002,100.0,642.36,1589.62,1403.75,554.23,2388.08,9047.81,47.52,521.96,8132.26,8.4229,393,39.01,23.2961
AC-004,19,-0.0029,0.0005,100.0,643.02,1589.9,1406.34,553.62,2388.02,9051.51,47.28,521.95,8138.08,8.4111,392,39.1,23.2799
AC-004,20,0.0022,-0.0003,100.0,642.53,1589.76,1401.19,553.97,2388.05,9047.8,47.26,521.62,8128.24,8.3897,392,38.91,23.3725
AC-004,21,-0.0029,-0.0001,100.0,642.49,1593.11,1398.49,554.01,2388.05,9056.58,47.33,521.5,8139.62,8.4263,393,38.97,23.2878
AC-004,22,0.0025,-0.0003,100.0,642.68,1594.65,1405.05,554.28,2388.09,9047.38,47.7,521.78,8131.9,8.3904,391,39.17,23.2002
AC-004,23,0.0022,0.0,100.0,642.41,1592.74,1401.8,554.49,2388.14,9049.85,47.44,521.97,8134.54,8.4255,395,39.12,23.3787
AC-004,24,0.0022,-0.0002,100.0,642.51,1589.01,1400.24,553.74,2388.08,9056.76,47.46,522.11,8127.73,8.4394,390,38.69,23.2943
AC-004,25,0.0011,-0.0004,100.0,642.05,1592.65,1399.14,554.33,2388.04,9052.67,47.52,521.87,8129.9,8.3954,391,38.81,23.3862
AC-004,26,0.0031,0.0001,100.0,642.35,1589.28,1399.54,553.62,2388.07,9049.02,47.21,521.71,8138.85,8.4235,393,38.95,23.338
AC-004,27,0.0022,0.0001,100.0,642.08,1582.09,1402.27,553.71,2388.05,9056.66,47.37,522.37,8135.0,8.4328,392,38.85,23.3876
AC-004,28,-0.0002,0.0001,100.0,642.59,1583.69,1400.85,553.79,2388.09,9049.03,47.61,521.72,8131.59,8.4004,390,38.84,23.2796
AC-004,29,-0.0002,0.0,100.0,642.34,1585.53,1401.61,554.14,2388.07,9049.24,47.42,521.56,8131.82,8.418,393,38.91,23.3161
AC-004,30,-0.0011,-0.0002,100.0,642.7,1584.4,1403.21,554.09,2388.1,9055.69,47.57,521.68,8131.94,8.4294,391,38.79,23.357
AC-004,31,-0.001,0.0001,100.0,642.42,1580.87,1400.49,554.05,2388.05,9051.85,47.4,521.84,8129.66,8.4268,392,38.96,23.3364
AC-004,32,-0.0012,0.0004,100.0,642.1,1589.33,1406.42,553.8,2388.08,9047.22,47.3,521.76,8133.15,8.4672,392,38.85,23.4112
AC-004,33,-0.0002,-0.0004,100.0,642.79,1590.98,1405.72,554.62,2388.11,9052.54,47.34,521.7,8136.37,8.4295,393,38.86,23.349
AC-004,34,0.0006,-0.0002,100.0,642.29,1587.97,1396.73,553.61,2388.06,9051.75,47.5,521.65,8130.49,8.4369,392,38.88,23.2764
AC-004,35,0.0003,-0.0002,100.0,642.42,1587.89,1398.89,553.72,2388.05,9054.05,47.38,521.49,8135.26,8.4134,393,38.94,23.3307
AC-004,36,-0.0004,0.0,100.0,642.08,1589.48,1406.77,552.71,2388.13,9050.82,47.32,522.12,8132.53,8.4194,393,38.87,23.3539
AC-004,37,0.0011,0.0001,100.0,642.62,1582.75,1411.83,553.92,2388.06,9050.21,47.28,521.23,8133.01,8.4065,391,38.85,23.4505
AC-004,38,-0.0015,-0.0004,100.0,642.69,1591.19,1400.63,553.4,2388.08,9051.77,47.36,521.87,8131.17,8.4118,393,39.07,23.4142
AC-004,39,-0.0002,-0.0003,100.0,642.14,1581.05,1406.06,553.06,2388.08,9057.41,47.56,521.81,8133.67,8.4111,393,38.76,23.3571
AC-004,40,0.0026,0.0003,100.0,642.77,1596.22,1407.38,553.77,2388.04,9053.55,47.38,522.2,8134.81,8.3846,391,38.79,23.3047
AC-004,41,0.0029,-0.0001,100.0,642.44,1588.31,1403.4,553.44,2388.02,9057.66,47.27,521.95,8132.78,8.3683,393,39.11,23.3804
AC-004,42,-0.0003,-0.0003,100.0,642.62,1587.0,1401.08,553.94,2388.05,9046.9,47.42,521.83,8137.1,8.4684,390,39.04,23.5074
AC-004,43,-0.0029,-0.0002,100.0,642.12,1589.99,1407.47,553.71,2388.09,9056.77,47.47,521.67,8132.67,8.4196,393,38.89,23.4416
AC-004,44,-0.0003,0.0005,100.0,641.81,1585.87,1403.08,553.47,2388.13,9054.81,47.29,522.07,8131.23,8.4386,391,39.03,23.4158
AC-004,45,-0.0023,0.0001,100.0,642.58,1587.46,1403.12,553.89,2388.08,9050.89,47.3,521.96,8133.1,8.4115,392,38.98,23.3737
AC-004,46,-0.0007,-0.0003,100.0,642.99,1584.18,1415.57,553.59,2388.03,9052.66,47.54,521.66,8135.14,8.4334,393,38.7,23.3137
AC-004,47,-0.0035,-0.0003,100.0,642.15,1591.57,1409.99,553.8,2388.02,9057.44,47.51,521.69,8132.89,8.4093,393,38.74,23.2122
AC-004,48,0.0028,-0.0004,100.0,642.33,1586.8,1405.17,554.54,2388.08,9056.15,47.46,522.02,8131.02,8.3869,392,38.97,23.3181
AC-004,49,-0.0006,-0.0002,100.0,642.82,1590.52,1408.42,553.87,2388.09,9050.03,47.52,521.75,8130.35,8.3928,392,38.98,23.3336
AC-004,50,0.004,-0.0002,100.0,642.05,1586.99,1403.54,552.53,2388.12,9058.09,47.35,521.85,8137.83,8.4348,391,38.93,23.2186
AC-004,51,-0.0007,0.0005,100.0,642.3,1584.29,1407.61,553.63,2388.07,9057.14,47.22,521.8,8138.87,8.3844,392,38.85,23.4029
AC-004,52,-0.0022,-0.0001,100.0,642.82,1593.22,1407.67,553.9,2388.11,9053.23,47.31,521.99,8137.16,8.4321,394,38.89,23.3655
AC-004,53,0.0023,-0.0,100.0,642.41,1586.77,1407.4,554.5,2388.1,9055.97,47.38,521.19,8134.39,8.4154,393,39.04,23.4327
AC-004,54,-0.0002,-0.0001,100.0,642.54,1592.6,1405.04,553.9,2388.06,9053.65,47.28,521.34,8130.82,8.4348,393,38.93,23.2384
AC-004,55,0.0004,0.0002,100.0,642.02,1587.01,1406.46,554.03,2388.06,9053.51,47.16,521.4,8139.57,8.401,393,38.82,23.3281
AC-004,56,-0.0035,0.0001,100.0,642.8,1594.24,1403.34,553.93,2388.03,9052.37,47.35,521.47,8134.14,8.42,390,39.01,23.3547
AC-004,57,0.0018,0.0003,100.0,642.3,1585.96,1404.0,553.5,2388.08,9051.38,47.43,521.84,8132.78,8.4312,392,38.73,23.4221
AC-004,58,0.0002,0.0003,100.0,642.66,1590.94,1405.24,553.27,2388.07,9047.2,47.39,522.02,8135.85,8.4203,393,38.87,23.2575
AC-004,59,-0.0002,0.0,100.0,642.32,1600.12,1398.12,554.75,2388.07,9048.52,47.46,522.35,8134.77,8.383,391,38.8,23.3164
AC-004,60,-0.0024,-0.0003,100.0,642.31,1576.64,1404.66,553.49,2388.08,9050.23,47.29,521.94,8130.55,8.4349,392,38.96,23.3673
AC-004,61,-0.0012,0.0003,100.0,642.56,1587.51,1407.15,553.77,2388.1,9059.18,47.39,521.79,8138.03,8.4231,392,38.95,23.3748
AC-004,62,0.0003,0.0004,100.0,642.69,1588.08,1407.72,553.74,2388.06,9045.33,47.16,521.39,8135.29,8.4133,391,38.88,23.2919
AC-004,63,0.0015,0.0002,100.0,642.45,1587.6,1410.95,553.89,2388.02,9052.34,47.39,522.11,8135.39,8.4424,393,38.86,23.3359
AC-004,64,-0.003,0.0,100.0,642.68,1591.76,1403.8,554.25,2388.06,9049.6,47.33,521.61,8139.28,8.4002,393,38.84,23.2918
AC-004,65,0.0002,0.0005,100.0,642.8,1590.85,1407.01,554.03,2388.04,9048.79,47.24,522.14,8130.59,8.4314,392,39.04,23.4812
AC-004,66,0.0023,0.0,100.0,642.9,1583.9,1402.56,554.13,2388.06,9061.64,47.35,521.43,8134.65,8.405,394,38.89,23.3588
AC-004,67,0.0029,-0.0003,100.0,642.21,1592.37,1395.74,553.47,2388.08,9051.73,47.43,521.63,8137.62,8.4517,393,38.87,23.4225
AC-004,68,0.0041,-0.0001,100.0,642.44,1587.83,1408.43,554.03,2388.09,9054.44,47.53,521.92,8131.88,8.433,390,38.85,23.4063
AC-004,69,-0.0002,-0.0003,100.0,642.74,1588.44,1409.93,553.75,2388.06,9060.71,47.33,521.74,8137.23,8.4094,391,38.97,23.3788
AC-004,70,0.0002,0.0003,100.0,642.42,1590.37,1403.68,553.6,2388.1,9054.66,47.37,521.9,8136.58,8.4232,392,38.96,23.2755
AC-004,71,-0.0022,-0.0003,100.0,642.63,1585.71,1410.7,554.23,2388.11,9053.94,47.37,521.71,8135.4,8.417,393,38.8,23.3652
AC-004,72,-0.0021,0.0002,100.0,642.69,1584.72,1408.21,553.62,2388.07,9052.99,47.27,521.5,8140.48,8.4053,394,38.89,23.3367
AC-004,73,0.0001,0.0001,100.0,642.35,1588.43,1409.32,554.1,2388.15,9058.6,47.4,521.85,8137.42,8.4666,394,39.17,23.2982
AC-004,74,0.0044,0.0001,100.0,642.6,1588.1,1407.74,553.31,2388.11,9056.63,47.31,521.67,8139.0,8.431,394,38.74,23.3864
AC-004,75,-0.0003,-0.0003,100.0,642.42,1593.17,1400.47,554.13,2388.08,9057.3,47.43,521.95,8138.83,8.4095,393,38.85,23.3053
AC-004,76,0.0055,0.0,100.0,641.86,1588.78,1405.44,553.56,2388.04,9061.17,47.42,521.95,8140.73,8.4142,392,38.82,23.2617
AC-004,77,0.002,0.0004,100.0,642.77,1588.91,1398.16,553.43,2388.03,9062.96,47.32,521.22,8137.46,8.423,394,38.95,23.2448
AC-004,78,-0.0014,0.0001,100.0,642.66,1587.09,1408.49,554.03,2388.06,9053.78,47.46,521.53,8137.48,8.4084,392,38.78,23.3512
AC-004,79,0.0014,0.0004,100.0,642.14,1592.26,1407.47,553.13,2388.1,9056.85,47.39,521.93,8136.08,8.4384,393,39.05,23.4146
AC-004,80,-0.0,0.0001,100.0,642.98,1588.2,1405.22,554.66,2388.05,9059.21,47.36,521.78,8136.75,8.3982,394,38.92,23.2887
AC-004,81,-0.0003,0.0,100.0,642.26,1582.27,1408.32,553.51,2388.04,9052.44,47.39,521.35,8135.47,8.4252,392,38.82,23.34
AC-004,82,-0.0003,0.0004,100.0,642.66,1582.04,1404.73,553.76,2388.05,9053.33,47.3,521.87,8136.0,8.4169,392,38.93,23.2496
AC-004,83,-0.0002,0.0005,100.0,642.13,1588.16,1406.59,554.25,2388.08,9057.38,47.34,521.82,8134.95,8.4433,393,38.98,23.3686
AC-004,84,-0.0029,0.0006,100.0,642.91,1589.92,1403.9,553.48,2388.09,9053.78,47.52,521.63,8134.57,8.4081,392,38.72,23.4161
AC-004,85,-0.0001,0.0001,100.0,642.29,1579.9,1399.07,553.85,2388.05,9063.79,47.27,521.6,8143.55,8.4401,394,38.94,23.3839
AC-004,86,0.0016,-0.0,100.0,642.21,1591.36,1407.58,553.52,2388.08,9060.26,47.42,521.74,8140.42,8.4306,393,38.8,23.3293
AC-004,87,-0.0015,0.0005,100.0,642.7,1587.37,1406.05,553.83,2388.09,9053.77,47.5,522.01,8137.57,8.4359,393,38.92,23.3269
AC-004,88,0.0001,-0.0003,100.0,642.68,1584.7,1398.74,554.23,2388.1,9067.32,47.32,521.36,8141.36,8.4428,394,38.87,23.2128
AC-004,89,0.0006,-0.0002,100.0,641.97,1578.65,1394.77,553.55,2388.09,9058.52,47.56,522.15,8140.68,8.4233,392,38.74,23.3807
AC-004,90,0.0001,0.0003,100.0,643.32,1586.92,1408.45,553.98,2388.05,9063.48,47.32,522.22,8143.04,8.4484,393,38.98,23.322
AC-004,91,0.0018,0.0002,100.0,642.79,1589.6,1404.18,553.48,2388.07,9062.96,47.15,522.23,8144.13,8.4301,393,38.87,23.2897
AC-004,92,0.0015,0.0004,100.0,642.41,1590.17,1403.99,554.49,2388.08,9055.76,47.55,521.56,8143.49,8.4255,393,38.79,23.284
AC-004,93,-0.003,0.0005,100.0,642.24,1588.28,1398.67,554.07,2388.09,9054.9,47.58,521.54,8140.33,8.3856,392,38.77,23.3528
AC-004,94,-0.0036,0.0004,100.0,642.5,1588.54,1406.69,553.76,2388.16,9056.18,47.34,521.82,8138.34,8.4313,392,38.85,23.3703
AC-004,95,0.0041,0.0004,100.0,642.48,1586.25,1398.8,553.44,2388.08,9060.39,47.5,521.88,8142.43,8.4065,392,39.05,23.3431
AC-004,96,-0.0015,0.0003,100.0,642.18,1578.8,1406.96,554.08,2388.05,9059.77,47.36,521.8,8137.86,8.4226,392,38.9,23.3729
AC-004,97,0.0001,0.0006,100.0,642.95,1586.68,1411.12,553.05,2388.03,9065.08,47.5,521.96,8139.63,8.4375,393,38.84,23.2882
AC-004,98,-0.0011,0.0001,100.0,643.06,1583.61,1403.34,553.68,2388.07,9063.37,47.3,521.65,8144.29,8.4055,392,38.87,23.2429
AC-004,99,-0.0005,-0.0004,100.0,642.79,1592.78,1405.64,554.62,2388.11,9063.53,47.28,521.35,8133.9,8.4113,392,38.98,23.1897
AC-004,100,-0.0005,-0.0003,100.0,642.67,1588.11,1406.26,553.72,2388.07,9061.39,47.25,521.77,8140.27,8.4332,392,38.91,23.3289
AC-004,101,0.0005,0.0003,100.0,642.29,1590.1,1412.21,553.91,2388.08,9065.91,47.42,521.3,8140.2,8.4383,392,38.89,23.3956
AC-004,102,0.0002,0.0002,100.0,642.5,1593.07,1400.79,553.63,2388.06,9064.33,47.54,521.4,8142.87,8.435,393,38.75,23.2938
AC-004,103,-0.0024,0.0001,100.0,642.83,1596.05,1400.74,553.62,2388.06,9056.6,47.39,521.69,8138.22,8.4328,393,38.8,23.4523
AC-004,104,0.0012,0.0005,100.0,642.27,1593.03,1403.56,553.84,2388.09,9058.91,47.39,522.48,8145.23,8.4194,394,38.95,23.3294
AC-004,105,0.0001,0.0002,100.0,642.48,1587.15,1406.58,553.9,2388.06,9064.82,47.31,521.63,8143.33,8.4449,394,38.93,23.3576
AC-004,106,-0.0032,-0.0004,100.0,642.24,1588.91,1402.75,553.63,2388.07,9061.75,47.53,521.62,8143.18,8.444,393,38.88,23.2776
AC-004,107,0.0,-0.0002,100.0,642.55,1585.56,1400.45,553.78,2388.09,9066.51,47.4,521.19,8147.26,8.4383,392,38.93,23.3614
AC-004,108,-0.0026,0.0,100.0,642.13,1585.18,1412.75,553.97,2388.07,9068.42,47.44,521.99,8144.81,8.4316,394,38.93,23.3725
AC-004,109,0.0007,-0.0004,100.0,642.89,1586.34,1407.61,553.4,2388.06,9073.67,47.36,522.15,8142.55,8.4531,393,38.87,23.364
AC-004,110,-0.0009,0.0004,100.0,642.47,1581.85,1401.8,553.86,2388.07,9068.93,47.37,521.74,8147.39,8.428,393,39.06,23.4095
AC-004,111,-0.0013,-0.0003,100.0,642.16,1584.52,1405.22,554.14,2388.06,9058.48,47.31,521.69,8147.19,8.4456,393,38.81,23.2463
AC-004,112,0.0016,0.0002,100.0,642.15,1597.05,1400.11,552.93,2388.04,9072.19,47.42,522.25,8143.21,8.4411,394,38.86,23.3104
AC-004,113,0.0004,0.0,100.0,642.41,1592.69,1416.04,552.71,2388.02,9062.6,47.43,521.8,8148.24,8.4388,393,38.97,23.3268
AC-004,114,0.0011,0.0001,100.0,642.5,1585.29,1404.61,553.9,2388.03,9070.88,47.61,521.65,8148.18,8.4342,394,38.84,23.3543
AC-004,115,0.0017,0.0,100.0,643.11,1584.82,1399.39,552.89,2388.04,9064.63,47.61,521.77,8149.17,8.4147,394,38.83,23.3361
AC-004,116,0.0015,0.0003,100.0,642.57,1587.97,1409.77,553.1,2388.07,9063.99,47.49,521.75,8143.24,8.427,394,38.88,23.2845
AC-004,117,-0.0047,-0.0,100.0,642.97,1588.0,1409.2,552.71,2388.06,9070.89,47.32,521.82,8149.32,8.4302,394,38.9,23.2139
AC-004,118,-0.0015,0.0,100.0,642.45,1595.31,1404.31,554.2,2388.06,9065.88,47.6,521.78,8144.55,8.4114,393,39.05,23.3721
AC-004,119,0.0005,-0.0002,100.0,642.81,1587.57,1411.87,553.91,2388.05,9061.66,47.56,521.37,8145.98,8.4816,393,38.72,23.2425
AC-004,120,0.0015,0.0001,100.0,642.13,1590.46,1405.88,553.5,2388.07,9069.1,47.52,521.55,8146.54,8.4146,393,39.01,23.1853
AC-004,121,-0.0022,-0.0003,100.0,642.58,1598.61,1403.36,553.35,2388.09,9070.9,47.59,521.67,8144.47,8.4659,393,38.97,23.341
AC-004,122,0.0003,-0.0004,100.0,643.12,1594.36,1405.56,553.28,2388.06,9063.29,47.42,521.2,8150.73,8.4275,393,38.73,23.2929
AC-004,123,0.0007,0.0004,100.0,642.56,1586.4,1411.81,553.42,2388.1,9067.29,47.59,521.67,8144.19,8.4384,393,38.89,23.3391
AC-004,124,-0.0019,0.0001,100.0,642.64,1587.87,1400.87,552.7,2388.03,9073.32,47.49,521.33,8152.25,8.4403,394,38.99,23.3158
AC-004,125,0.0002,0.0002,100.0,642.59,1580.17,1404.02,554.55,2388.05,9070.65,47.41,521.68,8148.95,8.4458,395,38.96,23.3211
AC-004,126,0.0012,-0.0003,100.0,642.56,1592.43,1405.07,553.81,2388.12,9072.48,47.58,521.34,8149.92,8.4565,394,38.91,23.3087
AC-004,127,0.0027,-0.0001,100.0,641.87,1591.59,1410.29,553.36,2388.05,9074.47,47.49,521.72,8152.75,8.4477,393,38.61,23.309
AC-004,128,0.0008,0.0001,100.0,642.77,1592.21,1417.91,553.31,2388.04,9078.47,47.79,521.41,8153.2,8.4198,396,38.86,23.3167
AC-004,129,0.0026,0.0001,100.0,642.3,1589.44,1403.6,553.88,2388.02,9068.1,47.45,521.31,8154.04,8.4495,393,38.74,23.372
AC-004,130,-0.002,0.0002,100.0,642.28,1593.61,1406.21,553.45,2388.1,9075.76,47.48,521.63,8148.92,8.4323,392,38.92,23.4297
AC-004,131,-0.0022,-0.0003,100.0,642.81,1593.8,1399.75,553.55,2388.08,9071.08,47.5,521.17,8155.09,8.4256,394,38.79,23.2136
AC-004,132,0.0007,0.0004,100.0,642.41,1591.45,1409.15,552.95,2388.07,9086.47,47.75,521.67,8153.64,8.4385,394,38.76,23.2413
AC-004,133,-0.0006,0.0,100.0,642.95,1592.11,1412.36,553.82,2388.09,9072.61,47.62,521.53,8154.88,8.4652,393,38.8,23.1877
AC-004,134,-0.0001,0.0006,100.0,642.82,1590.54,1413.59,553.25,2388.1,9082.5,47.61,521.45,8152.47,8.43,394,38.77,23.3469
AC-004,135,-0.0009,-0.0002,100.0,642.8,1586.98,1406.54,553.14,2388.1,9086.62,47.67,521.43,8155.68,8.4922,393,38.62,23.2783
AC-004,136,-0.0009,0.0001,100.0,642.88,1588.88,1410.65,553.84,2388.1,9080.72,47.76,521.58,8156.39,8.4835,393,38.72,23.2597
AC-004,137,0.0021,0.0004,100.0,642.35,1585.35,1408.59,553.73,2388.09,9085.86,47.39,521.1,8163.63,8.477,393,38.77,23.2531
AC-004,138,0.0001,-0.0003,100.0,642.62,1589.11,1403.15,553.42,2388.09,9079.96,47.46,521.47,8159.62,8.4499,394,38.9,23.1688
AC-004,139,0.002,-0.0001,100.0,642.51,1590.51,1411.62,553.22,2388.06,9084.37,47.45,521.29,8160.55,8.4225,391,38.74,23.3399
AC-004,140,-0.0014,0.0005,100.0,642.43,1589.98,1410.55,553.09,2388.09,9084.41,47.56,521.39,8166.82,8.4522,393,38.95,23.2221
AC-004,141,0.0051,0.0004,100.0,642.78,1586.02,1408.52,553.54,2388.1,9082.87,47.65,521.74,8162.37,8.4545,394,38.75,23.2515
AC-004,142,-0.0003,0.0002,100.0,642.15,1595.19,1409.14,553.18,2388.11,9084.27,47.69,521.28,8157.58,8.4665,394,38.83,23.1726
AC-004,143,-0.0012,0.0003,100.0,642.74,1586.75,1406.34,553.08,2388.07,9090.71,47.54,520.98,8169.05,8.4173,393,38.79,23.3044
AC-004,144,-0.0008,0.0003,100.0,642.6,1588.23,1411.01,552.42,2388.06,9091.62,47.69,521.76,8163.6,8.4334,394,38.71,23.2699
AC-004,145,0.0006,0.0005,100.0,643.07,1594.62,1405.43,553.62,2388.09,9090.55,47.57,521.38,8164.83,8.4518,393,38.74,23.2125
AC-004,146,0.0005,0.0003,100.0,642.72,1595.94,1417.08,553.21,2388.01,9097.65,47.61,521.18,8168.06,8.4524,394,38.84,23.1458
AC-004,147,-0.0004,0.0004,100.0,642.82,1590.96,1411.57,552.95,2388.06,9090.6,47.66,520.91,8166.29,8.4496,394,38.71,23.1977
AC-004,148,-0.0018,-0.0001,100.0,643.09,1593.59,1418.28,553.32,2388.1,9092.25,47.67,521.91,8171.39,8.4355,393,38.88,23.2993
AC-004,149,-0.0008,0.0004,100.0,642.58,1595.24,1414.42,553.21,2388.09,9094.94,47.76,520.79,8165.4,8.4816,394,38.89,23.2122
AC-004,150,-0.0007,-0.0003,100.0,642.46,1598.82,1407.68,553.14,2388.03,9096.18,47.64,521.43,8178.72,8.4365,395,38.75,23.1649
AC-004,151,0.0013,0.0003,100.0,643.25,1594.25,1410.11,552.94,2388.09,9097.14,47.65,521.43,8171.6,8.4765,395,38.66,23.3152
AC-004,152,-0.0026,-0.0002,100.0,642.68,1588.06,1415.81,552.63,2388.05,9096.41,47.55,521.42,8172.77,8.461,394,38.75,23.2845
AC-004,153,-0.0003,0.0001,100.0,643.02,1589.96,1410.75,553.13,2388.1,9106.73,47.64,520.97,8174.74,8.43,392,38.79,23.2261
AC-004,154,0.0038,0.0002,100.0,642.87,1596.48,1407.58,553.0,2388.04,9105.93,47.76,521.02,8174.36,8.4262,395,38.7,23.3318
AC-004,155,0.0022,0.0001,100.0,643.05,1591.94,1406.1,552.85,2388.11,9109.24,47.84,520.72,8172.07,8.4545,395,38.74,23.2332
AC-004,156,-0.0002,-0.0001,100.0,642.54,1594.01,1414.19,552.21,2388.08,9100.84,47.65,521.36,8172.29,8.4546,393,38.73,23.2384
AC-004,157,0.0027,0.0,100.0,642.8,1597.71,1413.68,553.49,2388.09,9112.83,47.6,521.41,8184.87,8.43,394,38.66,23.277
AC-004,158,-0.003,-0.0004,100.0,643.0,1593.74,1420.79,553.11,2388.12,9114.81,47.63,520.95,8184.25,8.46,393,38.6,23.3178
AC-004,159,0.002,0.0005,100.0,642.82,1590.08,1417.62,552.63,2388.07,9098.78,47.61,520.9,8182.09,8.475,395,38.57,23.276
AC-004,160,-0.0004,0.0005,100.0,643.24,1597.66,1412.93,553.83,2388.07,9108.85,47.7,520.75,8185.01,8.4473,393,38.71,23.2558
AC-004,161,-0.0,0.0004,100.0,643.02,1590.53,1413.51,552.28,2388.08,9116.28,47.64,521.19,8184.82,8.4741,397,38.72,23.1832
AC-004,162,-0.0028,0.0004,100.0,642.91,1589.2,1419.09,553.87,2388.1,9127.02,47.63,520.91,8190.55,8.4931,394,38.52,23.3013
AC-004,163,-0.0041,-0.0002,100.0,643.32,1596.69,1417.32,552.17,2388.13,9119.48,47.92,520.94,8188.26,8.4594,395,38.53,23.1648
AC-004,164,-0.0029,-0.0002,100.0,643.2,1588.21,1411.81,552.75,2388.09,9124.06,47.91,520.75,8189.67,8.4816,394,38.76,23.1351
AC-004,165,0.0037,0.0003,100.0,643.38,1598.42,1413.9,552.16,2388.08,9125.58,47.56,521.46,8189.3,8.4613,394,38.71,23.2052
AC-004,166,-0.0043,-0.0003,100.0,642.83,1595.07,1410.18,552.22,2388.15,9127.24,47.82,520.54,8195.14,8.4633,395,38.73,23.1746
AC-004,167,-0.0006,0.0,100.0,642.97,1596.98,1410.22,552.3,2388.09,9130.81,47.91,521.24,8198.35,8.4678,395,38.72,23.1656
AC-004,168,-0.0028,0.0002,100.0,642.86,1594.46,1416.01,552.58,2388.06,9124.84,47.83,521.13,8194.73,8.4806,396,38.62,23.2878
AC-004,169,0.0011,0.0001,100.0,643.25,1592.7,1419.62,552.91,2388.05,9136.79,47.8,521.24,8200.08,8.4926,398,38.63,23.1847
AC-004,170,0.0023,0.0002,100.0,643.6,1595.73,1412.94,552.45,2388.12,9138.79,47.8,520.77,8202.15,8.492,396,38.68,23.2325
AC-004,171,0.002,-0.0003,100.0,643.69,1594.79,1416.71,552.21,2388.14,9133.85,47.74,520.85,8204.3,8.49,396,38.66,23.2471
AC-004,172,0.0015,-0.0002,100.0,643.28,1597.1,1417.89,552.65,2388.14,9129.92,47.88,520.72,8208.53,8.5017,395,38.66,23.0502
AC-004,173,-0.0033,-0.0,100.0,642.87,1598.3,1422.56,552.08,2388.12,9142.07,47.61,520.53,8208.18,8.4829,396,38.66,23.1664
AC-004,174,0.0021,-0.0003,100.0,643.09,1600.79,1423.58,552.74,2388.08,9150.69,47.85,520.61,8212.15,8.4928,395,38.52,23.2417
