asset_id,cycle,component,health_score_proxy,risk_score_proxy,degradation_state_proxy,remaining_useful_life,failure_within_30_cycles
AC-006,97,engine_hpc,0.484,0.266,degraded,91,0
AC-006,98,engine_hpc,0.479,0.272,degraded,90,0
AC-006,99,engine_hpc,0.473,0.277,degraded,89,0
AC-006,100,engine_hpc,0.468,0.283,degraded,88,0
AC-006,101,engine_hpc,0.463,0.289,degraded,87,0
AC-006,102,engine_hpc,0.457,0.294,degraded,86,0
AC-006,103,engine_hpc,0.452,0.3,degraded,85,0
AC-006,104,engine_hpc,0.447,0.306,degraded,84,0
AC-006,105,engine_hpc,0.441,0.312,degraded,83,0
AC-006,106,engine_hpc,0.436,0.318,degraded,82,0
AC-006,107,engine_hpc,0.431,0.324,degraded,81,0
AC-006,108,engine_hpc,0.426,0.33,degraded,80,0
AC-006,109,engine_hpc,0.42,0.336,degraded,79,0
AC-006,110,engine_hpc,0.415,0.342,degraded,78,0
AC-006,111,engine_hpc,0.41,0.349,degraded,77,0
AC-006,112,engine_hpc,0.404,0.355,degraded,76,0
AC-006,113,engine_hpc,0.399,0.361,degraded,75,0
AC-006,114,engine_hpc,0.394,0.368,degraded,74,0
AC-006,115,engine_hpc,0.388,0.374,degraded,73,0
AC-006,116,engine_hpc,0.383,0.381,degraded,72,0
AC-006,117,engine_hpc,0.378,0.387,degraded,71,0
AC-006,118,engine_hpc,0.372,0.394,degraded,70,0
AC-006,119,engine_hpc,0.367,0.401,degraded,69,0
AC-006,120,engine_hpc,0.362,0.407,degraded,68,0
AC-006,121,engine_hpc,0.356,0.414,degraded,67,0
AC-006,122,engine_hpc,0.351,0.421,degraded,66,0
AC-006,123,engine_hpc,0.346,0.428,degraded,65,0
AC-006,124,engine_hpc,0.34,0.435,degraded,64,0
AC-006,125,engine_hpc,0.335,0.442,degraded,63,0
AC-006,126,engine_hpc,0.33,0.449,degraded,62,0
AC-006,127,engine_hpc,0.324,0.456,degraded,61,0
AC-006,128,engine_hpc,0.319,0.464,degraded,60,0
AC-006,129,engine_hpc,0.314,0.471,degraded,59,0
AC-006,130,engine_hpc,0.309,0.478,degraded,58,0
AC-006,131,engine_hpc,0.303,0.486,degraded,57,0
AC-006,132,engine_hpc,0.298,0.493,degraded,56,0
AC-006,133,engine_hpc,0.293,0.5,degraded,55,0
AC-006,134,engine_hpc,0.287,0.508,degraded,54,0
AC-006,135,engine_hpc,0.282,0.516,degraded,53,0
AC-006,136,engine_hpc,0.277,0.523,degraded,52,0
AC-006,137,engine_hpc,0.271,0.531,degraded,51,0
AC-006,138,engine_hpc,0.266,0.539,degraded,50,0
AC-006,139,engine_hpc,0.261,0.547,degraded,49,0
AC-006,140,engine_hpc,0.255,0.555,degraded,48,0
AC-006,141,engine_hpc,0.25,0.562,degraded,47,0
AC-006,142,engine_hpc,0.245,0.571,degraded,46,0
AC-006,143,engine_hpc,0.239,0.579,degraded,45,0
AC-006,144,engine_hpc,0.234,0.587,degraded,44,0
AC-006,145,engine_hpc,0.229,0.595,degraded,43,0
AC-006,146,engine_hpc,0.223,0.603,degraded,42,0
AC-006,147,engine_hpc,0.218,0.611,degraded,41,0
AC-006,148,engine_hpc,0.213,0.62,degraded,40,0
AC-006,149,engine_hpc,0.207,0.628,degraded,39,0
AC-006,150,engine_hpc,0.202,0.637,degraded,38,0
AC-006,151,engine_hpc,0.197,0.645,degraded,37,0
AC-006,152,engine_hpc,0.191,0.654,degraded,36,0
AC-006,153,engine_hpc,0.186,0.662,degraded,35,0
AC-006,154,engine_hpc,0.181,0.671,degraded,34,0
AC-006,155,engine_hpc,0.176,0.68,degraded,33,0
AC-006,156,engine_hpc,0.17,0.689,degraded,32,0
AC-006,157,engine_hpc,0.165,0.697,degraded,31,0
AC-006,158,engine_hpc,0.16,0.706,degraded,30,1
AC-006,159,engine_hpc,0.154,0.715,degraded,29,1
AC-006,160,engine_hpc,0.149,0.724,severe,28,1
AC-006,161,engine_hpc,0.144,0.733,severe,27,1
AC-006,162,engine_hpc,0.138,0.743,severe,26,1
AC-006,163,engine_hpc,0.133,0.752,severe,25,1
AC-006,164,engine_hpc,0.128,0.761,severe,24,1
AC-006,165,engine_hpc,0.122,0.77,severe,23,1
AC-006,166,engine_hpc,0.117,0.78,severe,22,1
AC-006,167,engine_hpc,0.112,0.789,severe,21,1
AC-006,168,engine_hpc,0.106,0.799,severe,20,1
AC-006,169,engine_hpc,0.101,0.808,severe,19,1
AC-006,170,engine_hpc,0.096,0.818,severe,18,1
AC-006,171,engine_hpc,0.09,0.827,severe,17,1
AC-006,172,engine_hpc,0.085,0.837,severe,16,1
AC-006,173,engine_hpc,0.08,0.847,severe,15,1
AC-006,174,engine_hpc,0.074,0.857,severe,14,1
AC-006,175,engine_hpc,0.069,0.866,severe,13,1
AC-006,176,engine_hpc,0.064,0.876,severe,12,1
AC-006,177,engine_hpc,0.059,0.886,severe,11,1
AC-006,178,engine_hpc,0.053,0.896,severe,10,1
AC-006,179,engine_hpc,0.048,0.907,severe,9,1
AC-006,180,engine_hpc,0.043,0.917,severe,8,1
AC-006,181,engine_hpc,0.037,0.927,severe,7,1
AC-006,182,engine_hpc,0.032,0.937,severe,6,1
AC-006,183,engine_hpc,0.027,0.948,severe,5,1
AC-006,184,engine_hpc,0.021,0.958,severe,4,1
AC-006,185,engine_hpc,0.016,0.968,severe,3,1
AC-006,186,engine_hpc,0.011,0.979,severe,2,1
AC-006,187,engine_hpc,0.005,0.989,severe,1,1
AC-006,188,engine_hpc,0.0,1.0,severe,0,1
AC-007,1,engine_hpc,0.996,0.0,healthy,258,0
AC-007,2,engine_hpc,0.992,0.0,healthy,257,0
AC-007,3,engine_hpc,0.988,0.0,healthy,256,0
AC-007,4,engine_hpc,0.985,0.0,healthy,255,0
AC-007,5,engine_hpc,0.981,0.0,healthy,254,0
AC-007,6,engine_hpc,0.977,0.001,healthy,253,0
AC-007,7,engine_hpc,0.973,0.001,healthy,252,0
AC-007,8,engine_hpc,0.969,0.001,healthy,251,0
AC-007,9,engine_hpc,0.965,0.001,healthy,250,0
AC-007,10,engine_hpc,0.961,0.001,healthy,249,0
AC-007,11,engine_hpc,0.958,0.002,healthy,248,0
AC-007,12,engine_hpc,0.954,0.002,healthy,247,0
AC-007,13,engine_hpc,0.95,0.003,healthy,246,0
AC-007,14,engine_hpc,0.946,0.003,healthy,245,0
AC-007,15,engine_hpc,0.942,0.003,healthy,244,0
AC-007,16,engine_hpc,0.938,0.004,healthy,243,0
AC-007,17,engine_hpc,0.934,0.004,healthy,242,0
AC-007,18,engine_hpc,0.931,0.005,healthy,241,0
AC-007,19,engine_hpc,0.927,0.005,healthy,240,0
AC-007,20,engine_hpc,0.923,0.006,healthy,239,0
AC-007,21,engine_hpc,0.919,0.007,healthy,238,0
AC-007,22,engine_hpc,0.915,0.007,healthy,237,0
AC-007,23,engine_hpc,0.911,0.008,healthy,236,0
AC-007,24,engine_hpc,0.907,0.009,healthy,235,0
AC-007,25,engine_hpc,0.903,0.009,healthy,234,0
AC-007,26,engine_hpc,0.9,0.01,healthy,233,0
AC-007,27,engine_hpc,0.896,0.011,healthy,232,0
AC-007,28,engine_hpc,0.892,0.012,healthy,231,0
AC-007,29,engine_hpc,0.888,0.013,healthy,230,0
AC-007,30,engine_hpc,0.884,0.013,healthy,229,0
AC-007,31,engine_hpc,0.88,0.014,healthy,228,0
AC-007,32,engine_hpc,0.876,0.015,healthy,227,0
AC-007,33,engine_hpc,0.873,0.016,healthy,226,0
AC-007,34,engine_hpc,0.869,0.017,healthy,225,0
AC-007,35,engine_hpc,0.865,0.018,healthy,224,0
AC-007,36,engine_hpc,0.861,0.019,healthy,223,0
AC-007,37,engine_hpc,0.857,0.02,healthy,222,0
AC-007,38,engine_hpc,0.853,0.022,healthy,221,0
AC-007,39,engine_hpc,0.849,0.023,healthy,220,0
AC-007,40,engine_hpc,0.846,0.024,healthy,219,0
AC-007,41,engine_hpc,0.842,0.025,healthy,218,0
AC-007,42,engine_hpc,0.838,0.026,healthy,217,0
AC-007,43,engine_hpc,0.834,0.028,healthy,216,0
AC-007,44,engine_hpc,0.83,0.029,healthy,215,0
AC-007,45,engine_hpc,0.826,0.03,healthy,214,0
AC-007,46,engine_hpc,0.822,0.032,healthy,213,0
AC-007,47,engine_hpc,0.819,0.033,healthy,212,0
AC-007,48,engine_hpc,0.815,0.034,healthy,211,0
AC-007,49,engine_hpc,0.811,0.036,healthy,210,0
AC-007,50,engine_hpc,0.807,0.037,healthy,209,0
AC-007,51,engine_hpc,0.803,0.039,healthy,208,0
AC-007,52,engine_hpc,0.799,0.04,healthy,207,0
AC-007,53,engine_hpc,0.795,0.042,healthy,206,0
AC-007,54,engine_hpc,0.792,0.043,healthy,205,0
AC-007,55,engine_hpc,0.788,0.045,healthy,204,0
AC-007,56,engine_hpc,0.784,0.047,healthy,203,0
AC-007,57,engine_hpc,0.78,0.048,healthy,202,0
AC-007,58,engine_hpc,0.776,0.05,healthy,201,0
AC-007,59,engine_hpc,0.772,0.052,healthy,200,0
AC-007,60,engine_hpc,0.768,0.054,healthy,199,0
AC-007,61,engine_hpc,0.764,0.055,healthy,198,0
AC-007,62,engine_hpc,0.761,0.057,healthy,197,0
AC-007,63,engine_hpc,0.757,0.059,healthy,196,0
AC-007,64,engine_hpc,0.753,0.061,healthy,195,0
AC-007,65,engine_hpc,0.749,0.063,healthy,194,0
AC-007,66,engine_hpc,0.745,0.065,healthy,193,0
AC-007,67,engine_hpc,0.741,0.067,healthy,192,0
AC-007,68,engine_hpc,0.737,0.069,healthy,191,0
AC-007,69,engine_hpc,0.734,0.071,healthy,190,0
AC-007,70,engine_hpc,0.73,0.073,healthy,189,0
AC-007,71,engine_hpc,0.726,0.075,healthy,188,0
AC-007,72,engine_hpc,0.722,0.077,healthy,187,0
AC-007,73,engine_hpc,0.718,0.079,healthy,186,0
AC-007,74,engine_hpc,0.714,0.082,healthy,185,0
AC-007,75,engine_hpc,0.71,0.084,healthy,184,0
AC-007,76,engine_hpc,0.707,0.086,healthy,183,0
AC-007,77,engine_hpc,0.703,0.088,healthy,182,0
AC-007,78,engine_hpc,0.699,0.091,healthy,181,0
AC-007,79,engine_hpc,0.695,0.093,healthy,180,0
AC-007,80,engine_hpc,0.691,0.095,healthy,179,0
AC-007,81,engine_hpc,0.687,0.098,healthy,178,0
AC-007,82,engine_hpc,0.683,0.1,healthy,177,0
AC-007,83,engine_hpc,0.68,0.103,healthy,176,0
AC-007,84,engine_hpc,0.676,0.105,healthy,175,0
AC-007,85,engine_hpc,0.672,0.108,healthy,174,0
AC-007,86,engine_hpc,0.668,0.11,healthy,173,0
AC-007,87,engine_hpc,0.664,0.113,healthy,172,0
AC-007,88,engine_hpc,0.66,0.115,healthy,171,0
AC-007,89,engine_hpc,0.656,0.118,healthy,170,0
AC-007,90,engine_hpc,0.653,0.121,healthy,169,0
AC-007,91,engine_hpc,0.649,0.123,healthy,168,0
AC-007,92,engine_hpc,0.645,0.126,healthy,167,0
AC-007,93,engine_hpc,0.641,0.129,healthy,166,0
AC-007,94,engine_hpc,0.637,0.132,healthy,165,0
AC-007,95,engine_hpc,0.633,0.135,healthy,164,0
AC-007,96,engine_hpc,0.629,0.137,healthy,163,0
AC-007,97,engine_hpc,0.625,0.14,healthy,162,0
AC-007,98,engine_hpc,0.622,0.143,healthy,161,0
AC-007,99,engine_hpc,0.618,0.146,healthy,160,0
AC-007,100,engine_hpc,0.614,0.149,healthy,159,0
AC-007,101,engine_hpc,0.61,0.152,healthy,158,0
AC-007,102,engine_hpc,0.606,0.155,healthy,157,0
AC-007,103,engine_hpc,0.602,0.158,healthy,156,0
AC-007,104,engine_hpc,0.598,0.161,healthy,155,0
AC-007,105,engine_hpc,0.595,0.164,healthy,154,0
AC-007,106,engine_hpc,0.591,0.167,healthy,153,0
AC-007,107,engine_hpc,0.587,0.171,healthy,152,0
AC-007,108,engine_hpc,0.583,0.174,healthy,151,0
AC-007,109,engine_hpc,0.579,0.177,healthy,150,0
AC-007,110,engine_hpc,0.575,0.18,healthy,149,0
AC-007,111,engine_hpc,0.571,0.184,healthy,148,0
AC-007,112,engine_hpc,0.568,0.187,healthy,147,0
AC-007,113,engine_hpc,0.564,0.19,healthy,146,0
AC-007,114,engine_hpc,0.56,0.194,healthy,145,0
AC-007,115,engine_hpc,0.556,0.197,healthy,144,0
AC-007,116,engine_hpc,0.552,0.201,healthy,143,0
AC-007,117,engine_hpc,0.548,0.204,healthy,142,0
AC-007,118,engine_hpc,0.544,0.208,healthy,141,0
AC-007,119,engine_hpc,0.541,0.211,healthy,140,0
AC-007,120,engine_hpc,0.537,0.215,healthy,139,0
AC-007,121,engine_hpc,0.533,0.218,healthy,138,0
AC-007,122,engine_hpc,0.529,0.222,healthy,137,0
AC-007,123,engine_hpc,0.525,0.226,healthy,136,0
AC-007,124,engine_hpc,0.521,0.229,healthy,135,0
AC-007,125,engine_hpc,0.517,0.233,healthy,134,0
AC-007,126,engine_hpc,0.514,0.237,healthy,133,0
AC-007,127,engine_hpc,0.51,0.24,healthy,132,0
AC-007,128,engine_hpc,0.506,0.244,healthy,131,0
AC-007,129,engine_hpc,0.502,0.248,healthy,130,0
AC-007,130,engine_hpc,0.498,0.252,degraded,129,0
AC-007,131,engine_hpc,0.494,0.256,degraded,128,0
AC-007,132,engine_hpc,0.49,0.26,degraded,127,0
AC-007,133,engine_hpc,0.486,0.264,degraded,126,0
AC-007,134,engine_hpc,0.483,0.268,degraded,125,0
AC-007,135,engine_hpc,0.479,0.272,degraded,124,0
AC-007,136,engine_hpc,0.475,0.276,degraded,123,0
AC-007,137,engine_hpc,0.471,0.28,degraded,122,0
AC-007,138,engine_hpc,0.467,0.284,degraded,121,0
AC-007,139,engine_hpc,0.463,0.288,degraded,120,0
AC-007,140,engine_hpc,0.459,0.292,degraded,119,0
AC-007,141,engine_hpc,0.456,0.296,degraded,118,0
AC-007,142,engine_hpc,0.452,0.301,degraded,117,0
AC-007,143,engine_hpc,0.448,0.305,degraded,116,0
AC-007,144,engine_hpc,0.444,0.309,degraded,115,0
AC-007,145,engine_hpc,0.44,0.313,degraded,114,0
AC-007,146,engine_hpc,0.436,0.318,degraded,113,0
AC-007,147,engine_hpc,0.432,0.322,degraded,112,0
AC-007,148,engine_hpc,0.429,0.327,degraded,111,0
AC-007,149,engine_hpc,0.425,0.331,degraded,110,0
AC-007,150,engine_hpc,0.421,0.335,degraded,109,0
AC-007,151,engine_hpc,0.417,0.34,degraded,108,0
AC-007,152,engine_hpc,0.413,0.344,degraded,107,0
AC-007,153,engine_hpc,0.409,0.349,degraded,106,0
AC-007,154,engine_hpc,0.405,0.354,degraded,105,0
AC-007,155,engine_hpc,0.402,0.358,degraded,104,0
AC-007,156,engine_hpc,0.398,0.363,degraded,103,0
AC-007,157,engine_hpc,0.394,0.367,degraded,102,0
AC-007,158,engine_hpc,0.39,0.372,degraded,101,0
AC-007,159,engine_hpc,0.386,0.377,degraded,100,0
AC-007,160,engine_hpc,0.382,0.382,degraded,99,0
AC-007,161,engine_hpc,0.378,0.386,degraded,98,0
AC-007,162,engine_hpc,0.375,0.391,degraded,97,0
AC-007,163,engine_hpc,0.371,0.396,degraded,96,0
AC-007,164,engine_hpc,0.367,0.401,degraded,95,0
AC-007,165,engine_hpc,0.363,0.406,degraded,94,0
AC-007,166,engine_hpc,0.359,0.411,degraded,93,0
AC-007,167,engine_hpc,0.355,0.416,degraded,92,0
AC-007,168,engine_hpc,0.351,0.421,degraded,91,0
AC-007,169,engine_hpc,0.347,0.426,degraded,90,0
AC-007,170,engine_hpc,0.344,0.431,degraded,89,0
AC-007,171,engine_hpc,0.34,0.436,degraded,88,0
AC-007,172,engine_hpc,0.336,0.441,degraded,87,0
AC-007,173,engine_hpc,0.332,0.446,degraded,86,0
AC-007,174,engine_hpc,0.328,0.451,degraded,85,0
AC-007,175,engine_hpc,0.324,0.457,degraded,84,0
AC-007,176,engine_hpc,0.32,0.462,degraded,83,0
AC-007,177,engine_hpc,0.317,0.467,degraded,82,0
AC-007,178,engine_hpc,0.313,0.472,degraded,81,0
AC-007,179,engine_hpc,0.309,0.478,degraded,80,0
AC-007,180,engine_hpc,0.305,0.483,degraded,79,0
AC-007,181,engine_hpc,0.301,0.488,degraded,78,0
AC-007,182,engine_hpc,0.297,0.494,degraded,77,0
AC-007,183,engine_hpc,0.293,0.499,degraded,76,0
AC-007,184,engine_hpc,0.29,0.505,degraded,75,0
AC-007,185,engine_hpc,0.286,0.51,degraded,74,0
AC-007,186,engine_hpc,0.282,0.516,degraded,73,0
AC-007,187,engine_hpc,0.278,0.521,degraded,72,0
AC-007,188,engine_hpc,0.274,0.527,degraded,71,0
AC-007,189,engine_hpc,0.27,0.533,degraded,70,0
AC-007,190,engine_hpc,0.266,0.538,degraded,69,0
AC-007,191,engine_hpc,0.263,0.544,degraded,68,0
AC-007,192,engine_hpc,0.259,0.55,degraded,67,0
AC-007,193,engine_hpc,0.255,0.555,degraded,66,0
AC-007,194,engine_hpc,0.251,0.561,degraded,65,0
AC-007,195,engine_hpc,0.247,0.567,degraded,64,0
AC-007,196,engine_hpc,0.243,0.573,degraded,63,0
AC-007,197,engine_hpc,0.239,0.579,degraded,62,0
AC-007,198,engine_hpc,0.236,0.584,degraded,61,0
AC-007,199,engine_hpc,0.232,0.59,degraded,60,0
AC-007,200,engine_hpc,0.228,0.596,degraded,59,0
AC-007,201,engine_hpc,0.224,0.602,degraded,58,0
AC-007,202,engine_hpc,0.22,0.608,degraded,57,0
AC-007,203,engine_hpc,0.216,0.614,degraded,56,0
AC-007,204,engine_hpc,0.212,0.62,degraded,55,0
AC-007,205,engine_hpc,0.208,0.626,degraded,54,0
AC-007,206,engine_hpc,0.205,0.633,degraded,53,0
AC-007,207,engine_hpc,0.201,0.639,degraded,52,0
AC-007,208,engine_hpc,0.197,0.645,degraded,51,0
AC-007,209,engine_hpc,0.193,0.651,degraded,50,0
AC-007,210,engine_hpc,0.189,0.657,degraded,49,0
AC-007,211,engine_hpc,0.185,0.664,degraded,48,0
AC-007,212,engine_hpc,0.181,0.67,degraded,47,0
AC-007,213,engine_hpc,0.178,0.676,degraded,46,0
AC-007,214,engine_hpc,0.174,0.683,degraded,45,0
AC-007,215,engine_hpc,0.17,0.689,degraded,44,0
AC-007,216,engine_hpc,0.166,0.696,degraded,43,0
AC-007,217,engine_hpc,0.162,0.702,degraded,42,0
AC-007,218,engine_hpc,0.158,0.708,degraded,41,0
AC-007,219,engine_hpc,0.154,0.715,degraded,40,0
AC-007,220,engine_hpc,0.151,0.722,degraded,39,0
AC-007,221,engine_hpc,0.147,0.728,severe,38,0
AC-007,222,engine_hpc,0.143,0.735,severe,37,0
AC-007,223,engine_hpc,0.139,0.741,severe,36,0
AC-007,224,engine_hpc,0.135,0.748,severe,35,0
AC-007,225,engine_hpc,0.131,0.755,severe,34,0
AC-007,226,engine_hpc,0.127,0.761,severe,33,0
AC-007,227,engine_hpc,0.124,0.768,severe,32,0
AC-007,228,engine_hpc,0.12,0.775,severe,31,0
AC-007,229,engine_hpc,0.116,0.782,severe,30,1
AC-007,230,engine_hpc,0.112,0.789,severe,29,1
AC-007,231,engine_hpc,0.108,0.795,severe,28,1
AC-007,232,engine_hpc,0.104,0.802,severe,27,1
AC-007,233,engine_hpc,0.1,0.809,severe,26,1
AC-007,234,engine_hpc,0.097,0.816,severe,25,1
AC-007,235,engine_hpc,0.093,0.823,severe,24,1
AC-007,236,engine_hpc,0.089,0.83,severe,23,1
AC-007,237,engine_hpc,0.085,0.837,severe,22,1
AC-007,238,engine_hpc,0.081,0.844,severe,21,1
AC-007,239,engine_hpc,0.077,0.852,severe,20,1
AC-007,240,engine_hpc,0.073,0.859,severe,19,1
AC-007,241,engine_hpc,0.069,0.866,severe,18,1
AC-007,242,engine_hpc,0.066,0.873,severe,17,1
AC-007,243,engine_hpc,0.062,0.88,severe,16,1
AC-007,244,engine_hpc,0.058,0.888,severe,15,1
AC-007,245,engine_hpc,0.054,0.895,severe,14,1
AC-007,246,engine_hpc,0.05,0.902,severe,13,1
AC-007,247,engine_hpc,0.046,0.909,severe,12,1
AC-007,248,engine_hpc,0.042,0.917,severe,11,1
AC-007,249,engine_hpc,0.039,0.924,severe,10,1
AC-007,250,engine_hpc,0.035,0.932,severe,9,1
AC-007,251,engine_hpc,0.031,0.939,severe,8,1
AC-007,252,engine_hpc,0.027,0.947,severe,7,1
AC-007,253,engine_hpc,0.023,0.954,severe,6,1
AC-007,254,engine_hpc,0.019,0.962,severe,5,1
AC-007,255,engine_hpc,0.015,0.969,severe,4,1
AC-007,256,engine_hpc,0.012,0.977,severe,3,1
AC-007,257,engine_hpc,0.008,0.985,severe,2,1
AC-007,258,engine_hpc,0.004,0.992,severe,1,1
AC-007,259,engine_hpc,0.0,1.0,severe,0,1
AC-012,1,engine_hpc,0.994,0.0,healthy,169,0
AC-012,2,engine_hpc,0.988,0.0,healthy,168,0
AC-012,3,engine_hpc,0.982,0.0,healthy,167,0
AC-012,4,engine_hpc,0.976,0.001,healthy,166,0
AC-012,5,engine_hpc,0.971,0.001,healthy,165,0
AC-012,6,engine_hpc,0.965,0.001,healthy,164,0
AC-012,7,engine_hpc,0.959,0.002,healthy,163,0
AC-012,8,engine_hpc,0.953,0.002,healthy,162,0
AC-012,9,engine_hpc,0.947,0.003,healthy,161,0
AC-012,10,engine_hpc,0.941,0.003,healthy,160,0
AC-012,11,engine_hpc,0.935,0.004,healthy,159,0
AC-012,12,engine_hpc,0.929,0.005,healthy,158,0
AC-012,13,engine_hpc,0.924,0.006,healthy,157,0
AC-012,14,engine_hpc,0.918,0.007,healthy,156,0
AC-012,15,engine_hpc,0.912,0.008,healthy,155,0
AC-012,16,engine_hpc,0.906,0.009,healthy,154,0
AC-012,17,engine_hpc,0.9,0.01,healthy,153,0
AC-012,18,engine_hpc,0.894,0.011,healthy,152,0
AC-012,19,engine_hpc,0.888,0.012,healthy,151,0
AC-012,20,engine_hpc,0.882,0.014,healthy,150,0
AC-012,21,engine_hpc,0.876,0.015,healthy,149,0
AC-012,22,engine_hpc,0.871,0.017,healthy,148,0
AC-012,23,engine_hpc,0.865,0.018,healthy,147,0
AC-012,24,engine_hpc,0.859,0.02,healthy,146,0
AC-012,25,engine_hpc,0.853,0.022,healthy,145,0
AC-012,26,engine_hpc,0.847,0.023,healthy,144,0
AC-012,27,engine_hpc,0.841,0.025,healthy,143,0
AC-012,28,engine_hpc,0.835,0.027,healthy,142,0
AC-012,29,engine_hpc,0.829,0.029,healthy,141,0
AC-012,30,engine_hpc,0.824,0.031,healthy,140,0
AC-012,31,engine_hpc,0.818,0.033,healthy,139,0
AC-012,32,engine_hpc,0.812,0.035,healthy,138,0
AC-012,33,engine_hpc,0.806,0.038,healthy,137,0
AC-012,34,engine_hpc,0.8,0.04,healthy,136,0
AC-012,35,engine_hpc,0.794,0.042,healthy,135,0
AC-012,36,engine_hpc,0.788,0.045,healthy,134,0
AC-012,37,engine_hpc,0.782,0.047,healthy,133,0
AC-012,38,engine_hpc,0.776,0.05,healthy,132,0
AC-012,39,engine_hpc,0.771,0.053,healthy,131,0
AC-012,40,engine_hpc,0.765,0.055,healthy,130,0
AC-012,41,engine_hpc,0.759,0.058,healthy,129,0
AC-012,42,engine_hpc,0.753,0.061,healthy,128,0
AC-012,43,engine_hpc,0.747,0.064,healthy,127,0
AC-012,44,engine_hpc,0.741,0.067,healthy,126,0
AC-012,45,engine_hpc,0.735,0.07,healthy,125,0
AC-012,46,engine_hpc,0.729,0.073,healthy,124,0
AC-012,47,engine_hpc,0.724,0.076,healthy,123,0
AC-012,48,engine_hpc,0.718,0.08,healthy,122,0
AC-012,49,engine_hpc,0.712,0.083,healthy,121,0
AC-012,50,engine_hpc,0.706,0.087,healthy,120,0
AC-012,51,engine_hpc,0.7,0.09,healthy,119,0
AC-012,52,engine_hpc,0.694,0.094,healthy,118,0
AC-012,53,engine_hpc,0.688,0.097,healthy,117,0
AC-012,54,engine_hpc,0.682,0.101,healthy,116,0
AC-012,55,engine_hpc,0.676,0.105,healthy,115,0
AC-012,56,engine_hpc,0.671,0.109,healthy,114,0
AC-012,57,engine_hpc,0.665,0.112,healthy,113,0
AC-012,58,engine_hpc,0.659,0.116,healthy,112,0
AC-012,59,engine_hpc,0.653,0.12,healthy,111,0
AC-012,60,engine_hpc,0.647,0.125,healthy,110,0
AC-012,61,engine_hpc,0.641,0.129,healthy,109,0
AC-012,62,engine_hpc,0.635,0.133,healthy,108,0
AC-012,63,engine_hpc,0.629,0.137,healthy,107,0
AC-012,64,engine_hpc,0.624,0.142,healthy,106,0
AC-012,65,engine_hpc,0.618,0.146,healthy,105,0
AC-012,66,engine_hpc,0.612,0.151,healthy,104,0
AC-012,67,engine_hpc,0.606,0.155,healthy,103,0
AC-012,68,engine_hpc,0.6,0.16,healthy,102,0
AC-012,69,engine_hpc,0.594,0.165,healthy,101,0
AC-012,70,engine_hpc,0.588,0.17,healthy,100,0
AC-012,71,engine_hpc,0.582,0.174,healthy,99,0
AC-012,72,engine_hpc,0.576,0.179,healthy,98,0
AC-012,73,engine_hpc,0.571,0.184,healthy,97,0
AC-012,74,engine_hpc,0.565,0.189,healthy,96,0
AC-012,75,engine_hpc,0.559,0.195,healthy,95,0
AC-012,76,engine_hpc,0.553,0.2,healthy,94,0
AC-012,77,engine_hpc,0.547,0.205,healthy,93,0
AC-012,78,engine_hpc,0.541,0.211,healthy,92,0
AC-012,79,engine_hpc,0.535,0.216,healthy,91,0
AC-012,80,engine_hpc,0.529,0.221,healthy,90,0
AC-012,81,engine_hpc,0.524,0.227,healthy,89,0
AC-012,82,engine_hpc,0.518,0.233,healthy,88,0
AC-012,83,engine_hpc,0.512,0.238,healthy,87,0
AC-012,84,engine_hpc,0.506,0.244,healthy,86,0
AC-012,85,engine_hpc,0.5,0.25,degraded,85,0
AC-012,86,engine_hpc,0.494,0.256,degraded,84,0
AC-012,87,engine_hpc,0.488,0.262,degraded,83,0
AC-012,88,engine_hpc,0.482,0.268,degraded,82,0
AC-012,89,engine_hpc,0.476,0.274,degraded,81,0
AC-012,90,engine_hpc,0.471,0.28,degraded,80,0
AC-012,91,engine_hpc,0.465,0.287,degraded,79,0
AC-012,92,engine_hpc,0.459,0.293,degraded,78,0
AC-012,93,engine_hpc,0.453,0.299,degraded,77,0
AC-012,94,engine_hpc,0.447,0.306,degraded,76,0
AC-012,95,engine_hpc,0.441,0.312,degraded,75,0
AC-012,96,engine_hpc,0.435,0.319,degraded,74,0
AC-012,97,engine_hpc,0.429,0.326,degraded,73,0
AC-012,98,engine_hpc,0.424,0.332,degraded,72,0
AC-012,99,engine_hpc,0.418,0.339,degraded,71,0
AC-012,100,engine_hpc,0.412,0.346,degraded,70,0
AC-012,101,engine_hpc,0.406,0.353,degraded,69,0
AC-012,102,engine_hpc,0.4,0.36,degraded,68,0
AC-012,103,engine_hpc,0.394,0.367,degraded,67,0
AC-012,104,engine_hpc,0.388,0.374,degraded,66,0
AC-012,105,engine_hpc,0.382,0.381,degraded,65,0
AC-012,106,engine_hpc,0.376,0.389,degraded,64,0
AC-012,107,engine_hpc,0.371,0.396,degraded,63,0
AC-012,108,engine_hpc,0.365,0.404,degraded,62,0
AC-012,109,engine_hpc,0.359,0.411,degraded,61,0
AC-012,110,engine_hpc,0.353,0.419,degraded,60,0
AC-012,111,engine_hpc,0.347,0.426,degraded,59,0
AC-012,112,engine_hpc,0.341,0.434,degraded,58,0
AC-012,113,engine_hpc,0.335,0.442,degraded,57,0
AC-012,114,engine_hpc,0.329,0.45,degraded,56,0
AC-012,115,engine_hpc,0.324,0.458,degraded,55,0
AC-012,116,engine_hpc,0.318,0.466,degraded,54,0
